category,name,price_text,product_url,image_url
Ceiling Fans,Fusion Decorative Ceiling Fan,,https://havells.com/fans/ceiling-fans/fusion-decorative-ceiling-fan-fhcfue1bbr48.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcfue1bbr48_base_1.jpg
Ceiling Fans,Exter Neo Decorative Ceiling Fan,,https://havells.com/fans/ceiling-fans/exter-decorative-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcxt1sgry48_1.jpg
Ceiling Fans,Florence Special Finish Ceiling Fan,,https://havells.com/fans/ceiling-fans/florence-special-finish-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcfc1sbab48_star_1.jpg
Ceiling Fans,Enticer HS Decorative Ceiling Fan,,https://havells.com/fans/ceiling-fans/enticer-decorative-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcen1sibh48_1.jpg
Ceiling Fans,Samraat Regular Ceiling Fan,,https://havells.com/fans/ceiling-fans/samraat-regular-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcsv1swht42_star_1.jpg
Ceiling Fans,Fusion Decorative Ceiling Fan,,https://havells.com/fans/ceiling-fans/fusion-decorative-ceiling-fan-fhcfu2sbbr48.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcfu2sbbr48_base.jpg
Ceiling Fans,Yorker ES Special Finish Ceiling Fan,,https://havells.com/fans/ceiling-fans/yorker-es-special-finish-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcyoe1bsn52_base_1_1.jpg
Ceiling Fans,Unnovate BLDC Ceiling Fan,,https://havells.com/fans/ceiling-fans/unnovate-bldc-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/r/e/reo_energex_fan-_matte_black_1_remote_1_1.jpg
Ceiling Fans,Energex BLDC Ceiling Fan,,https://havells.com/fans/ceiling-fans/energex-bldc-ceiling-fans.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/r/e/reo_energex_fan-_cocoa_brown_1_remote_1_1.jpg
Ceiling Fans,Energex BLDC Ceiling Fan,,https://havells.com/fans/ceiling-fans/energex-bldc-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/r/e/reo_energex_fan-_stone_grey_1__1.jpg
Ceiling Fans,Vaayu Ceiling Fan,,https://havells.com/fans/ceiling-fans/reo-vaayu-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/v/a/vayu-brown_n_base_1_1.jpg
Ceiling Fans,Tejas Ceiling Fan,,https://havells.com/fans/ceiling-fans/reo-tejas-es-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/r/frctj1ssmb48_1.jpg
Ceiling Fans,Utsav Ceiling Fan,,https://havells.com/fans/ceiling-fans/reo-utsav-es-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/r/frcut1sbrn48_1200.jpg
Ceiling Fans,Utsav Ceiling Fan,,https://havells.com/fans/ceiling-fans/reo-utsav-es-ceiling-fan-600-mm.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/u/t/utsav_4b_brown_star.jpg
Exhaust Fans,Ventilair DX Plastic Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-plastic-domestic-exhaust-fan-fhvvedxowh06-c.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/import/fans/FHVVEDXOWH06_1.jpg
Exhaust Fans,Ventilair LX Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-lx-domestic-exhaust-fan-fhvvelxwht06.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/x/lx_base.jpg
Exhaust Fans,Ventilair ZX Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-zx-domestic-exhaust-fan-fhvhlzxwht06.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/z/x/zx_base.jpg
Exhaust Fans,DSP Ventilation Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/dsp-ventilation-domestic-exhaust-fan-fhvvemtbrn12-c.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/d/s/dsp_base_1_1.jpg
Exhaust Fans,Turboforce Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/turboforce-exhaust-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhehdtpdb180_b_1__2.jpg
Exhaust Fans,Turboforce DX HD Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/turboforce-dx-hd-exhaust-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhehddxgry12_b_1_1.jpg
Exhaust Fans,Turboforce DX HD Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/turboforce-dx-hd-exhaust-fan-fhehdnxgry18.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/b/a/base_8.jpg
Exhaust Fans,Thrill Air DLX Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/thrill-air-dlx-domestic-exhaust-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhvtadlwht06_base.jpg
Exhaust Fans,Turboforce Plus Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/turboforce-plus-exhaust-fan-fhehdplgry18.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/b/a/base_9.jpg
Exhaust Fans,Thrill Air DX Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/thrill-air-dx-domestic-exhaust-fan-fhvtadxwht12.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/b/a/base_2__4.jpg
Exhaust Fans,Ventilair ZXR Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/fhvzxdrivr06.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/z/x/zxr_base.jpg
Exhaust Fans,Ventilair LX Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-lx-domestic-exhaust-fan-fhvvelxwht08.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/l/x/lx_base_1.jpg
Exhaust Fans,Ventilair DXZ Neo Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-dxz-neo-domestic-exhaust-fan-fhvdxneblk06.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/d/x/dxz_base.jpg
Exhaust Fans,Ventilair DB Metal Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-db-metal-domestic-exhaust-fan-fhvvemtdbb12-c.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/import/fans/FHVVEMTDBB12_1.jpg
Exhaust Fans,Ventilair DXZ Neo Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-dxz-neo-domestic-exhaust-fan-fhvvidzwht06.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/d/x/dxz_white_base.jpg
Exhaust Fans,Hush Ventilation Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/hush-ventilation-domestic-exhaust-fan-fhvvehuwht04.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhvvehuwht04_1.jpg
Exhaust Fans,Ventilair DX Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-domestic-exhaust-fan-fhvvedxblk08.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/v/e/ventilair_dx_base_3.jpg
Exhaust Fans,Ventilair DX Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-domestic-exhaust-fan-fhvvedxblk06.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/v/e/ventilair_dx_base_1.jpg
Exhaust Fans,Ventilair ZXC Roof Mounting Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-zxc-roof-mounting-domestic-exhaust-fan-fhvvedcwht04.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/w/a/wall_fan_base.jpg
Exhaust Fans,Ventilair Hush Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-hush-domestic-exhaust-fan-fhvhuststf06.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/h/u/hush_base_1__2.jpg
Exhaust Fans,Ventilair Hush Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-hush-domestic-exhaust-fan-fhvhustaww06.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/h/u/hush_base.jpg
Exhaust Fans,Ventilair DX High Speed Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-high-speed-domestic-exhaust-fan-fhvdxhswht08.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/v/e/ventilair_dx_high_speed_domestic_exhaust_fan_base_1__1.jpg
Exhaust Fans,Ventilair DX High Speed Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-high-speed-domestic-exhaust-fan-fhvdxhswht06.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/v/e/ventilair_dx_high_speed_domestic_exhaust_fan_base_1_.jpg
Exhaust Fans,Ventilair DS (HS) Reversible Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-ds-hs-reversible-domestic-exhaust-fan-fhvdsrepsg12.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/d/s/ds_base_1.jpg
Exhaust Fans,Ventilair DS (HS) Reversible Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventilair-ds-hs-reversible-domestic-exhaust-fan-fhvdsrepsg09.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/d/s/ds_base.jpg
Exhaust Fans,Ventil Air Hush Plastic Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/ventil-air-hush-plastic-domestic-exhaust-fan-fhvvehuwht06.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/import/fans/FHVVEHUWHT06.jpg
Exhaust Fans,DSP Ventilation Domestic Exhaust Fan,,https://havells.com/fans/domestic-exhaust-fans/dsp-ventilation-domestic-exhaust-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhvdspmgry12_base_1_1.jpg
Exhaust Fans,Fresh Air Plastic Ventilation Fans,,https://havells.com/fans/domestic-exhaust-fans/reo-fresh-air-plastic-ventilation-fans-white.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/v/e/ventilair_dx_250_mm_vendor-white_base_1_1.jpg
Pedestal Fans,Sprint Pedestal Fan,,https://havells.com/fans/pedestal-fans/sprint-pedestal-fan-fhspcnswhy16.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhspcnswhy16_base.jpg
Pedestal Fans,Trendy Pedestal Fan,,https://havells.com/fans/pedestal-fans/trendy-pedestal-fan-fhstrhswhy16.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhstrhswhy16_base.jpg
Pedestal Fans,Windstorm Ultra Pedestal Fan,,https://havells.com/fans/pedestal-fans/500-mm-windstorm-lx-pedestal-fan-fhswslxblk20.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhtswnswgr16_b_1__1.jpg
Pedestal Fans,Turbo Force AC Pedestal Fan,,https://havells.com/fans/pedestal-fans/turbo-force-ac-pedestal-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhacpstgry18_base_1_1.jpg
Pedestal Fans,Swing Neo NS Pedestal Fan,,https://havells.com/fans/pedestal-fans/swing-neo-ns-pedestal-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhsswnsibl16_b_1_1.jpg
Pedestal Fans,Celeste Pedestal Fan,,https://havells.com/fans/pedestal-fans/celeste-pedestal-fan-fhsc1nswor16.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhsc1nswor16_base_1.jpg
Pedestal Fans,V2 Ultra Pedestal Fan,,https://havells.com/fans/pedestal-fans/v2-ultra-pedestal-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhsveulmbl18_b_1_1.jpg
Pedestal Fans,Windstorm Ultra Oxy Pedestal Fan,,https://havells.com/fans/pedestal-fans/windstorm-ultra-oxy-pedestal-fan-fhswxulgry20.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhswxulgry20_b.jpg
Pedestal Fans,Windstrom Ultra Plus Pedestal Fan,,https://havells.com/fans/pedestal-fans/windstrom-ultra-plus-pedestal-fan-fhswslxgry20.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhswslxgry20.jpg
Pedestal Fans,Windstorm Pro Oxy Pedestal Fan,,https://havells.com/fans/pedestal-fans/windstorm-pro-oxy-pedestal-fan-fhswxprgry20.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhswxprgry20_1__1.jpg
Pedestal Fans,Swing Pro HS Pedestal Fan,,https://havells.com/fans/pedestal-fans/swing-pro-hs-pedestal-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhsswprwht16_base_1_1.jpg
Pedestal Fans,Windstorm Pro Pedestal Fan,,https://havells.com/fans/pedestal-fans/windstorm-pro-pedestal-fan-fhswsprgry20.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/w/i/windstorm_pro_base_1.jpg
Pedestal Fans,Swing High Speed Pedestal Fan,,https://havells.com/fans/pedestal-fans/swing-high-speed-pedestal-fan-fhsswhswht16.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhsswhswht16_1.jpg
Pedestal Fans,Swing High Speed Pedestal Fan,,https://havells.com/fans/pedestal-fans/swing-high-speed-pedestal-fan-fhsswhsblk16.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhsswhsblk16_1.jpg
Pedestal Fans,Swing Pedestal Fan,,https://havells.com/fans/pedestal-fans/swing-pedestal-fan-fhssw3sblk16.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhssw3sblk16_1.jpg
Pedestal Fans,Windstorm Oxy Gry Pedestal Fan,,https://havells.com/fans/pedestal-fans/windstorm-oxy-gry-pedestal-fan-fhswxstgry16.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhswxstgry16_1.jpg
